1,1,3.395716666666667E-4,Agent2@2,(Offer  bid:Bid[Food: Chips and Nuts, Drinks: Non-Alcoholic, Location: Party Tent, Invitations: Plain, Music: Band, Cleanup: Hired Help])
1776,2,0.49861507166666663,boa-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Offering-negotiator.boaframework.acceptanceconditions.other.AC_Next_a_b-negotiator.boaframework.opponentmodel.HardHeadedFrequencyModel_l-negotiator.boaframework.omstrategy.NTFTstrategy@3,(Offer  bid:Bid[Food: Chips and Nuts, Drinks: Non-Alcoholic, Location: Party Room, Invitations: Plain, Music: DJ, Cleanup: Special Equiment])
1777,1,0.49878380333333333,Agent2@2,(Offer  bid:Bid[Food: Chips and Nuts, Drinks: Non-Alcoholic, Location: Ballroom, Invitations: Custom, Printed, Music: Band, Cleanup: Hired Help])
1777,2,0.4988178833333333,boa-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Offering-negotiator.boaframework.acceptanceconditions.other.AC_Next_a_b-negotiator.boaframework.opponentmodel.HardHeadedFrequencyModel_l-negotiator.boaframework.omstrategy.NTFTstrategy@3,(Offer  bid:Bid[Food: Chips and Nuts, Drinks: Non-Alcoholic, Location: Party Room, Invitations: Plain, Music: DJ, Cleanup: Special Equiment])
1778,1,0.49897774,Agent2@2,(Offer  bid:Bid[Food: Chips and Nuts, Drinks: Non-Alcoholic, Location: Ballroom, Invitations: Custom, Printed, Music: Band, Cleanup: Hired Help])
1778,2,0.49901240333333335,boa-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Offering-negotiator.boaframework.acceptanceconditions.other.AC_Next_a_b-negotiator.boaframework.opponentmodel.HardHeadedFrequencyModel_l-negotiator.boaframework.omstrategy.NTFTstrategy@3,(Offer  bid:Bid[Food: Chips and Nuts, Drinks: Non-Alcoholic, Location: Party Room, Invitations: Plain, Music: DJ, Cleanup: Special Equiment])
1779,1,0.4991574516666667,Agent2@2,(Offer  bid:Bid[Food: Chips and Nuts, Drinks: Non-Alcoholic, Location: Ballroom, Invitations: Custom, Printed, Music: Band, Cleanup: Hired Help])
1779,2,0.499196405,boa-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Offering-negotiator.boaframework.acceptanceconditions.other.AC_Next_a_b-negotiator.boaframework.opponentmodel.HardHeadedFrequencyModel_l-negotiator.boaframework.omstrategy.NTFTstrategy@3,(Offer  bid:Bid[Food: Chips and Nuts, Drinks: Non-Alcoholic, Location: Party Room, Invitations: Plain, Music: DJ, Cleanup: Special Equiment])
1780,1,0.4993714416666667,Agent2@2,(Offer  bid:Bid[Food: Chips and Nuts, Drinks: Non-Alcoholic, Location: Ballroom, Invitations: Custom, Printed, Music: Band, Cleanup: Hired Help])
1780,2,0.49940643833333337,boa-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Offering-negotiator.boaframework.acceptanceconditions.other.AC_Next_a_b-negotiator.boaframework.opponentmodel.HardHeadedFrequencyModel_l-negotiator.boaframework.omstrategy.NTFTstrategy@3,(Offer  bid:Bid[Food: Chips and Nuts, Drinks: Non-Alcoholic, Location: Party Room, Invitations: Plain, Music: DJ, Cleanup: Special Equiment])
1781,1,0.49956138,Agent2@2,(Offer  bid:Bid[Food: Chips and Nuts, Drinks: Non-Alcoholic, Location: Ballroom, Invitations: Custom, Printed, Music: Band, Cleanup: Hired Help])
1781,2,0.4996082116666667,boa-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Offering-negotiator.boaframework.acceptanceconditions.other.AC_Next_a_b-negotiator.boaframework.opponentmodel.HardHeadedFrequencyModel_l-negotiator.boaframework.omstrategy.NTFTstrategy@3,(Offer  bid:Bid[Food: Chips and Nuts, Drinks: Non-Alcoholic, Location: Party Room, Invitations: Plain, Music: DJ, Cleanup: Special Equiment])
1782,1,0.49977885499999997,Agent2@2,(Offer  bid:Bid[Food: Chips and Nuts, Drinks: Non-Alcoholic, Location: Ballroom, Invitations: Custom, Printed, Music: Band, Cleanup: Hired Help])
1782,2,0.4998168433333333,boa-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Offering-negotiator.boaframework.acceptanceconditions.other.AC_Next_a_b-negotiator.boaframework.opponentmodel.HardHeadedFrequencyModel_l-negotiator.boaframework.omstrategy.NTFTstrategy@3,(Offer  bid:Bid[Food: Chips and Nuts, Drinks: Non-Alcoholic, Location: Party Room, Invitations: Plain, Music: DJ, Cleanup: Special Equiment])
1783,1,0.4999667116666667,Agent2@2,(Offer  bid:Bid[Food: Chips and Nuts, Drinks: Non-Alcoholic, Location: Ballroom, Invitations: Custom, Printed, Music: Band, Cleanup: Hired Help])
1783,2,0.500000915,boa-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Offering-negotiator.boaframework.acceptanceconditions.other.AC_Next_a_b-negotiator.boaframework.opponentmodel.HardHeadedFrequencyModel_l-negotiator.boaframework.omstrategy.NTFTstrategy@3,(Offer  bid:Bid[Food: Chips and Nuts, Drinks: Non-Alcoholic, Location: Party Room, Invitations: Plain, Music: DJ, Cleanup: Special Equiment])
1784,1,0.5001755966666667,Agent2@2,(Offer  bid:Bid[Food: Chips and Nuts, Drinks: Non-Alcoholic, Location: Ballroom, Invitations: Custom, Printed, Music: Band, Cleanup: Hired Help])
1784,2,0.5002330016666667,boa-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Offering-negotiator.boaframework.acceptanceconditions.other.AC_Next_a_b-negotiator.boaframework.opponentmodel.HardHeadedFrequencyModel_l-negotiator.boaframework.omstrategy.NTFTstrategy@3,(Offer  bid:Bid[Food: Chips and Nuts, Drinks: Non-Alcoholic, Location: Party Room, Invitations: Plain, Music: DJ, Cleanup: Special Equiment])
1785,1,0.5004170766666667,Agent2@2,(Offer  bid:Bid[Food: Chips and Nuts, Drinks: Non-Alcoholic, Location: Ballroom, Invitations: Custom, Printed, Music: Band, Cleanup: Hired Help])
1785,2,0.5004495466666666,boa-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Offering-negotiator.boaframework.acceptanceconditions.other.AC_Next_a_b-negotiator.boaframework.opponentmodel.HardHeadedFrequencyModel_l-negotiator.boaframework.omstrategy.NTFTstrategy@3,(Offer  bid:Bid[Food: Chips and Nuts, Drinks: Non-Alcoholic, Location: Party Room, Invitations: Plain, Music: DJ, Cleanup: Special Equiment])
1786,1,0.500623265,Agent2@2,(Offer  bid:Bid[Food: Chips and Nuts, Drinks: Non-Alcoholic, Location: Ballroom, Invitations: Custom, Printed, Music: Band, Cleanup: Hired Help])
1786,2,0.5006574716666666,boa-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Offering-negotiator.boaframework.acceptanceconditions.other.AC_Next_a_b-negotiator.boaframework.opponentmodel.HardHeadedFrequencyModel_l-negotiator.boaframework.omstrategy.NTFTstrategy@3,(Offer  bid:Bid[Food: Chips and Nuts, Drinks: Non-Alcoholic, Location: Party Room, Invitations: Plain, Music: DJ, Cleanup: Special Equiment])
1787,1,0.5008852683333334,Agent2@2,(Offer  bid:Bid[Food: Chips and Nuts, Drinks: Non-Alcoholic, Location: Ballroom, Invitations: Custom, Printed, Music: Band, Cleanup: Hired Help])
1787,2,0.5009202816666667,boa-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Offering-negotiator.boaframework.acceptanceconditions.other.AC_Next_a_b-negotiator.boaframework.opponentmodel.HardHeadedFrequencyModel_l-negotiator.boaframework.omstrategy.NTFTstrategy@3,(Offer  bid:Bid[Food: Chips and Nuts, Drinks: Non-Alcoholic, Location: Party Room, Invitations: Plain, Music: DJ, Cleanup: Special Equiment])
1788,1,0.50107191,Agent2@2,(Offer  bid:Bid[Food: Chips and Nuts, Drinks: Non-Alcoholic, Location: Ballroom, Invitations: Custom, Printed, Music: Band, Cleanup: Hired Help])
1788,2,0.501109385,boa-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Offering-negotiator.boaframework.acceptanceconditions.other.AC_Next_a_b-negotiator.boaframework.opponentmodel.HardHeadedFrequencyModel_l-negotiator.boaframework.omstrategy.NTFTstrategy@3,(Offer  bid:Bid[Food: Chips and Nuts, Drinks: Non-Alcoholic, Location: Party Room, Invitations: Plain, Music: DJ, Cleanup: Special Equiment])
1789,1,0.5012764200000001,Agent2@2,(Offer  bid:Bid[Food: Chips and Nuts, Drinks: Non-Alcoholic, Location: Ballroom, Invitations: Custom, Printed, Music: Band, Cleanup: Hired Help])
1789,2,0.5013092133333333,boa-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Offering-negotiator.boaframework.acceptanceconditions.other.AC_Next_a_b-negotiator.boaframework.opponentmodel.HardHeadedFrequencyModel_l-negotiator.boaframework.omstrategy.NTFTstrategy@3,(Offer  bid:Bid[Food: Chips and Nuts, Drinks: Non-Alcoholic, Location: Party Room, Invitations: Plain, Music: DJ, Cleanup: Special Equiment])
1790,1,0.5014711683333333,Agent2@2,(Offer  bid:Bid[Food: Chips and Nuts, Drinks: Non-Alcoholic, Location: Ballroom, Invitations: Custom, Printed, Music: Band, Cleanup: Hired Help])
1790,2,0.5015043450000001,boa-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Offering-negotiator.boaframework.acceptanceconditions.other.AC_Next_a_b-negotiator.boaframework.opponentmodel.HardHeadedFrequencyModel_l-negotiator.boaframework.omstrategy.NTFTstrategy@3,(Offer  bid:Bid[Food: Chips and Nuts, Drinks: Non-Alcoholic, Location: Party Room, Invitations: Plain, Music: DJ, Cleanup: Special Equiment])
1791,1,0.5016531283333333,Agent2@2,(Offer  bid:Bid[Food: Chips and Nuts, Drinks: Non-Alcoholic, Location: Ballroom, Invitations: Custom, Printed, Music: Band, Cleanup: Hired Help])
1791,2,0.50169808,boa-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Offering-negotiator.boaframework.acceptanceconditions.other.AC_Next_a_b-negotiator.boaframework.opponentmodel.HardHeadedFrequencyModel_l-negotiator.boaframework.omstrategy.NTFTstrategy@3,(Offer  bid:Bid[Food: Chips and Nuts, Drinks: Non-Alcoholic, Location: Party Room, Invitations: Plain, Music: DJ, Cleanup: Special Equiment])
1792,1,0.5018480550000001,Agent2@2,(Offer  bid:Bid[Food: Chips and Nuts, Drinks: Non-Alcoholic, Location: Ballroom, Invitations: Custom, Printed, Music: Band, Cleanup: Hired Help])
1792,2,0.5019384833333334,boa-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Offering-negotiator.boaframework.acceptanceconditions.other.AC_Next_a_b-negotiator.boaframework.opponentmodel.HardHeadedFrequencyModel_l-negotiator.boaframework.omstrategy.NTFTstrategy@3,(Offer  bid:Bid[Food: Chips and Nuts, Drinks: Non-Alcoholic, Location: Party Room, Invitations: Plain, Music: DJ, Cleanup: Special Equiment])
1793,1,0.5021072366666667,Agent2@2,(Offer  bid:Bid[Food: Chips and Nuts, Drinks: Non-Alcoholic, Location: Ballroom, Invitations: Custom, Printed, Music: Band, Cleanup: Hired Help])
1793,2,0.5021473816666666,boa-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Offering-negotiator.boaframework.acceptanceconditions.other.AC_Next_a_b-negotiator.boaframework.opponentmodel.HardHeadedFrequencyModel_l-negotiator.boaframework.omstrategy.NTFTstrategy@3,(Offer  bid:Bid[Food: Chips and Nuts, Drinks: Non-Alcoholic, Location: Party Room, Invitations: Plain, Music: DJ, Cleanup: Special Equiment])
1794,1,0.502308045,Agent2@2,(Offer  bid:Bid[Food: Chips and Nuts, Drinks: Non-Alcoholic, Location: Ballroom, Invitations: Custom, Printed, Music: Band, Cleanup: Hired Help])
1794,2,0.502340985,boa-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Offering-negotiator.boaframework.acceptanceconditions.other.AC_Next_a_b-negotiator.boaframework.opponentmodel.HardHeadedFrequencyModel_l-negotiator.boaframework.omstrategy.NTFTstrategy@3,(Offer  bid:Bid[Food: Chips and Nuts, Drinks: Non-Alcoholic, Location: Party Room, Invitations: Plain, Music: DJ, Cleanup: Special Equiment])
1795,1,0.5025071416666667,Agent2@2,(Offer  bid:Bid[Food: Chips and Nuts, Drinks: Non-Alcoholic, Location: Ballroom, Invitations: Custom, Printed, Music: Band, Cleanup: Hired Help])
1795,2,0.5025575383333334,boa-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Offering-negotiator.boaframework.acceptanceconditions.other.AC_Next_a_b-negotiator.boaframework.opponentmodel.HardHeadedFrequencyModel_l-negotiator.boaframework.omstrategy.NTFTstrategy@3,(Offer  bid:Bid[Food: Chips and Nuts, Drinks: Non-Alcoholic, Location: Party Room, Invitations: Plain, Music: DJ, Cleanup: Special Equiment])
1796,1,0.5027297216666666,Agent2@2,(Offer  bid:Bid[Food: Chips and Nuts, Drinks: Non-Alcoholic, Location: Ballroom, Invitations: Plain, Music: MP3, Cleanup: Hired Help])
1796,2,0.502764145,boa-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Offering-negotiator.boaframework.acceptanceconditions.other.AC_Next_a_b-negotiator.boaframework.opponentmodel.HardHeadedFrequencyModel_l-negotiator.boaframework.omstrategy.NTFTstrategy@3,(Offer  bid:Bid[Food: Chips and Nuts, Drinks: Non-Alcoholic, Location: Party Room, Invitations: Plain, Music: DJ, Cleanup: Special Equiment])
1797,1,0.502989915,Agent2@2,(Offer  bid:Bid[Food: Chips and Nuts, Drinks: Non-Alcoholic, Location: Ballroom, Invitations: Plain, Music: MP3, Cleanup: Hired Help])
1797,2,0.5030246166666666,boa-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Offering-negotiator.boaframework.acceptanceconditions.other.AC_Next_a_b-negotiator.boaframework.opponentmodel.HardHeadedFrequencyModel_l-negotiator.boaframework.omstrategy.NTFTstrategy@3,(Offer  bid:Bid[Food: Chips and Nuts, Drinks: Non-Alcoholic, Location: Party Room, Invitations: Plain, Music: DJ, Cleanup: Special Equiment])
1798,1,0.503193975,Agent2@2,(Offer  bid:Bid[Food: Chips and Nuts, Drinks: Non-Alcoholic, Location: Ballroom, Invitations: Plain, Music: MP3, Cleanup: Hired Help])
1798,2,0.503228545,boa-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Offering-negotiator.boaframework.acceptanceconditions.other.AC_Next_a_b-negotiator.boaframework.opponentmodel.HardHeadedFrequencyModel_l-negotiator.boaframework.omstrategy.NTFTstrategy@3,(Offer  bid:Bid[Food: Chips and Nuts, Drinks: Non-Alcoholic, Location: Party Room, Invitations: Plain, Music: DJ, Cleanup: Special Equiment])
1799,1,0.5034082216666667,Agent2@2,(Offer  bid:Bid[Food: Chips and Nuts, Drinks: Non-Alcoholic, Location: Ballroom, Invitations: Plain, Music: MP3, Cleanup: Hired Help])
1799,2,0.5034435383333333,boa-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Offering-negotiator.boaframework.acceptanceconditions.other.AC_Next_a_b-negotiator.boaframework.opponentmodel.HardHeadedFrequencyModel_l-negotiator.boaframework.omstrategy.NTFTstrategy@3,(Offer  bid:Bid[Food: Chips and Nuts, Drinks: Non-Alcoholic, Location: Party Room, Invitations: Plain, Music: DJ, Cleanup: Special Equiment])
1800,1,0.5035966883333333,Agent2@2,(Offer  bid:Bid[Food: Chips and Nuts, Drinks: Non-Alcoholic, Location: Ballroom, Invitations: Plain, Music: MP3, Cleanup: Hired Help])
1800,2,0.5036559416666667,boa-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Offering-negotiator.boaframework.acceptanceconditions.other.AC_Next_a_b-negotiator.boaframework.opponentmodel.HardHeadedFrequencyModel_l-negotiator.boaframework.omstrategy.NTFTstrategy@3,(Offer  bid:Bid[Food: Chips and Nuts, Drinks: Non-Alcoholic, Location: Party Room, Invitations: Plain, Music: DJ, Cleanup: Special Equiment])
1801,1,0.5038861733333333,Agent2@2,(Offer  bid:Bid[Food: Chips and Nuts, Drinks: Non-Alcoholic, Location: Ballroom, Invitations: Plain, Music: MP3, Cleanup: Hired Help])
1801,2,0.5039472733333333,boa-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Offering-negotiator.boaframework.acceptanceconditions.other.AC_Next_a_b-negotiator.boaframework.opponentmodel.HardHeadedFrequencyModel_l-negotiator.boaframework.omstrategy.NTFTstrategy@3,(Offer  bid:Bid[Food: Chips and Nuts, Drinks: Non-Alcoholic, Location: Party Room, Invitations: Plain, Music: DJ, Cleanup: Special Equiment])
1802,1,0.5041252133333333,Agent2@2,(Offer  bid:Bid[Food: Chips and Nuts, Drinks: Non-Alcoholic, Location: Ballroom, Invitations: Plain, Music: MP3, Cleanup: Hired Help])
1802,2,0.504176085,boa-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Offering-negotiator.boaframework.acceptanceconditions.other.AC_Next_a_b-negotiator.boaframework.opponentmodel.HardHeadedFrequencyModel_l-negotiator.boaframework.omstrategy.NTFTstrategy@3,(Offer  bid:Bid[Food: Chips and Nuts, Drinks: Non-Alcoholic, Location: Party Room, Invitations: Plain, Music: DJ, Cleanup: Special Equiment])
1803,1,0.5043708316666666,Agent2@2,(Offer  bid:Bid[Food: Chips and Nuts, Drinks: Non-Alcoholic, Location: Ballroom, Invitations: Plain, Music: MP3, Cleanup: Hired Help])
1803,2,0.5044090516666667,boa-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Offering-negotiator.boaframework.acceptanceconditions.other.AC_Next_a_b-negotiator.boaframework.opponentmodel.HardHeadedFrequencyModel_l-negotiator.boaframework.omstrategy.NTFTstrategy@3,(Offer  bid:Bid[Food: Chips and Nuts, Drinks: Non-Alcoholic, Location: Party Room, Invitations: Plain, Music: DJ, Cleanup: Special Equiment])
1804,1,0.5046007633333333,Agent2@2,(Offer  bid:Bid[Food: Chips and Nuts, Drinks: Non-Alcoholic, Location: Ballroom, Invitations: Plain, Music: MP3, Cleanup: Hired Help])
1804,2,0.504637245,boa-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Offering-negotiator.boaframework.acceptanceconditions.other.AC_Next_a_b-negotiator.boaframework.opponentmodel.HardHeadedFrequencyModel_l-negotiator.boaframework.omstrategy.NTFTstrategy@3,(Offer  bid:Bid[Food: Chips and Nuts, Drinks: Non-Alcoholic, Location: Party Room, Invitations: Plain, Music: DJ, Cleanup: Special Equiment])
1805,1,0.50480665,Agent2@2,(Offer  bid:Bid[Food: Chips and Nuts, Drinks: Non-Alcoholic, Location: Ballroom, Invitations: Plain, Music: MP3, Cleanup: Hired Help])
1805,2,0.504841165,boa-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Offering-negotiator.boaframework.acceptanceconditions.other.AC_Next_a_b-negotiator.boaframework.opponentmodel.HardHeadedFrequencyModel_l-negotiator.boaframework.omstrategy.NTFTstrategy@3,(Offer  bid:Bid[Food: Chips and Nuts, Drinks: Non-Alcoholic, Location: Party Room, Invitations: Plain, Music: DJ, Cleanup: Special Equiment])
1806,1,0.5050207166666667,Agent2@2,(Offer  bid:Bid[Food: Chips and Nuts, Drinks: Non-Alcoholic, Location: Ballroom, Invitations: Plain, Music: MP3, Cleanup: Hired Help])
1806,2,0.5050627866666667,boa-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Offering-negotiator.boaframework.acceptanceconditions.other.AC_Next_a_b-negotiator.boaframework.opponentmodel.HardHeadedFrequencyModel_l-negotiator.boaframework.omstrategy.NTFTstrategy@3,(Offer  bid:Bid[Food: Chips and Nuts, Drinks: Non-Alcoholic, Location: Party Room, Invitations: Plain, Music: DJ, Cleanup: Special Equiment])
1807,1,0.5052674833333334,Agent2@2,(Offer  bid:Bid[Food: Chips and Nuts, Drinks: Non-Alcoholic, Location: Ballroom, Invitations: Plain, Music: MP3, Cleanup: Hired Help])
1807,2,0.5053185250000001,boa-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Offering-negotiator.boaframework.acceptanceconditions.other.AC_Next_a_b-negotiator.boaframework.opponentmodel.HardHeadedFrequencyModel_l-negotiator.boaframework.omstrategy.NTFTstrategy@3,(Offer  bid:Bid[Food: Chips and Nuts, Drinks: Non-Alcoholic, Location: Party Room, Invitations: Plain, Music: DJ, Cleanup: Special Equiment])
1808,1,0.5055003416666667,Agent2@2,(Offer  bid:Bid[Food: Chips and Nuts, Drinks: Non-Alcoholic, Location: Ballroom, Invitations: Plain, Music: MP3, Cleanup: Hired Help])
1808,2,0.5055348833333333,boa-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Offering-negotiator.boaframework.acceptanceconditions.other.AC_Next_a_b-negotiator.boaframework.opponentmodel.HardHeadedFrequencyModel_l-negotiator.boaframework.omstrategy.NTFTstrategy@3,(Offer  bid:Bid[Food: Chips and Nuts, Drinks: Non-Alcoholic, Location: Party Room, Invitations: Plain, Music: DJ, Cleanup: Special Equiment])
